,sumr_list
341,-575.8604738320613
342,-2826.1482486278856
343,-2451.765533423679
344,-4212.007780566633
345,-1964.6221633176563
346,-1950.754964404077
347,-2812.224361606273
348,-1159.6789687294051
349,-4966.198499234997
350,-614.539229443305
351,-1121.172663235689
352,-530.3721598689269
353,-354.2720754976302
354,-5807.653986961208
355,-2789.0394286785054
356,-2390.193663154583
357,-1509.060925277021
358,-2037.0196928441737
359,-795.7624919125224
360,-127.94205442830584
361,-825.75713393942
362,-4613.428279094123
363,-3143.7597160501923
364,-3090.630206479064
365,-3070.863160181878
366,-384.32272137557095
367,-2540.63141691985
368,-6424.518771787918
369,-1390.8570927468293
370,-2288.1699409162165
371,-1094.5775236153142
372,-707.460265113959
373,-4512.716593374232
374,-1701.1634110001228
375,-898.7746369941705
376,-1999.101297410997
377,-1328.5404175343217
378,-859.038014566014
379,-2517.551720983141
380,-2920.1775666792164
381,-4518.861070018158
382,-602.7946403210557
383,-1126.9094342928681
384,-1648.9245991926991
385,-684.6137712958717
386,-3135.0738582690633
387,-4997.67327657097
388,-1248.1804943243876
389,-1460.908873385667
390,-3878.7020941967407
391,-2667.6586539279538
392,-2627.2871263948546
393,-408.4184686931185
394,-716.7818501024705
395,-2132.6798734810473
396,-361.49284827287136
397,-1964.3054986879758
398,-1819.9095062171607
399,-2867.985021397124
400,-1575.1529230669473
401,-1590.1990614877154
402,-244.2342582809858
403,-121.2334058639718
404,-1176.576681500622
405,-1120.3773127771133
406,-795.0156313864269
407,-482.641734237384
408,-4776.022229008492
409,-519.6988111968395
410,-290.91156431096016
411,-1258.1154474629607
412,-3972.679209376891
413,-2519.0804206429893
414,-2646.6261667818235
415,-1489.8884601417578
416,-4680.039602058853
417,-1648.749030675094
418,-1522.2738588743289
419,-475.63739362248896
420,-4534.764472421613
421,-1153.4136608049937
422,-4129.823517329137
423,-2661.853203673352
424,-240.40559170780554
425,-3762.600084905441
426,-1671.434703926562
427,-439.306063081151
428,-4566.857669427639
429,-3309.690417233275
430,-6117.400194791652
431,-5861.1614624948925
432,-5910.374306522062
433,-1211.1561381692256
434,-769.2477755676863
435,-1302.353746147137
436,-287.3860978792883
437,-1131.5762656898514
438,-690.5780429564257
439,-1299.6625929080078
440,-2958.4193644554875
441,-2015.1835186025664
442,-2478.18788284104
443,-2315.040859978038
444,-2191.991539415351
445,-2255.1993338917323
446,-1958.8848075145481
447,-1171.0729498978833
448,-630.4451204579319
449,-686.2978448366497
450,-969.4328363754372
451,-3269.8909105092757
452,-2459.2063288173736
453,-1456.164798968168
454,-2347.0930341538865
455,-431.85878910864943
456,-1432.491137953805
457,-2660.8478495419968
458,-2609.7748979274065
459,-3599.7626286057202
460,-4041.0430862503017
461,-746.4993753005032
462,-2153.575547897114
463,-4005.256945403386
464,-1414.629641262097
465,-1535.2356439734167
466,-3684.2445264365792
467,-355.2714824303471
468,-3875.664096220478
469,-1444.8419973314271
470,-1797.8125752331025
471,-1715.4896751855968
472,-989.0474372913974
473,-710.766787122831
474,-2029.2112542221812
475,-1625.2806574829092
476,-3551.2290570048
477,-2758.0747379317218
478,-1204.9844320376874
479,-1195.252020428318
480,-1289.576659677393
