,sumr_list
399,-397.7589225861533
400,-2055.5084009736906
401,-8479.503791443578
402,-1722.7081569095842
403,-3868.551732938674
404,-936.9256886588752
405,-3468.7323363573855
406,-490.41059141439644
407,-1983.5871724953602
408,-4569.660162368845
409,-3088.0654334389633
410,-2839.430076376666
411,-1425.0794921674194
412,-1713.8106701602337
413,-3053.077639266315
414,-4895.400107989586
415,-2521.596289040323
416,-929.3546449846158
417,-7417.317586481053
418,-4122.449849317284
419,-3666.983910409568
420,-2245.2195445318653
421,-484.23121182136146
422,-1811.6715390686472
423,-2457.621869969138
424,-2103.003232297625
425,-3623.5206515608334
426,-1828.6205614148582
427,-1062.9707799240564
428,-2490.1222156616054
429,-1417.5539503518835
430,-2998.9168133148946
431,-428.2047923451152
432,-1515.4702800729722
433,-340.3991415065893
434,-3348.2463304445587
435,-1970.1954285654501
436,-13735.777230108246
437,-2362.9870035079157
438,-1014.6954284459564
439,-889.7276667210675
440,-1477.8432171538877
441,-2919.8181278742636
442,-2123.48071257859
443,-38149.70874955072
444,-2796.198182044473
445,-3483.154825616789
446,-3179.934791618351
447,-3215.929918290726
448,-1057.5697352901316
449,-2562.3122609366483
450,-3686.090640822884
451,-2708.3971181891725
452,-1281.879759297562
453,-4520.449279292341
454,-1008.1605415351753
455,-3703.6241041984676
456,-2349.287594299438
457,-21.766015366378372
458,-1575.4314512566414
459,-3287.8602383121183
460,-4579.480009913611
461,-1631.592754007387
462,-2384.638542145027
463,-1808.621418994126
464,-2402.119953241343
465,-23136.838487755205
466,-200.9765134482048
467,-3673.9051157866347
468,-2656.156225832399
469,-4380.639633511432
470,-793.5686551948593
471,-1288.8627926464992
472,-1858.533815663571
473,-970.794266979202
474,-5386.907607727134
475,-4565.680684152524
476,-2076.8975036187826
477,-1779.4441790390197
478,-5711.716693077545
479,-638.1320170345145
480,-5512.158417457044
481,-2535.874668232015
482,-1562.9216442147151
483,-1911.596633628895
484,-1270.070242291125
485,-4735.48627960126
486,-598.6184258710847
487,-4674.598771612857
488,-2392.4004611525174
489,-2762.822879509774
490,-2577.185195822603
491,-5958.651722083323
492,-1855.9905796102114
493,-630.1868817963751
494,-506.80649890162346
495,-2966.866214771433
496,-1091.8369831397267
497,-3574.485625466967
498,-998.5126988542794
499,-3374.41357106576
500,-1710.9856837932557
501,-2695.6626343462385
502,-5272.856041272701
503,-3506.5354810600584
504,-4689.417139208359
505,-3007.554426811553
506,-2722.907068087521
507,-478.20115989091397
508,-4883.042815514004
509,-2764.9109667523767
510,-1821.7877140359665
511,-4046.4523003767413
512,-2348.210489421985
513,-10016.999003361452
514,-1253.216806887766
515,-3429.528723840925
516,-2768.104295525797
517,-1017.6397049949366
518,-5968.053092946602
519,-4400.7999391403555
520,-2154.8402683394675
521,-2700.8082093795256
522,-2273.2781844277415
523,-3951.1398719947883
524,-1199.2962651249425
525,-2042.7511159232567
526,-3417.0488271502504
527,-256.7119672732138
528,-5511.579292325675
529,-912.0671754957356
530,-1395.5698978062483
531,-1843.4308640235902
532,-1376.6244840168854
533,-1695.0677322335862
534,-3538.3880575550156
535,-1819.3069693170335
536,-1157.248255436015
537,-1218.5235321343112
538,-1184.8372765119977
539,-851.5066153494139
540,-2199.221455679371
541,-4380.271017310465
542,-7176.377251635282
543,-852.7729370753151
544,-1790.6478179275205
545,-4952.311231181232
546,-1731.0761573705906
547,-960.4332391416275
548,-5192.608663178723
549,-1062.2738649641049
550,-1794.0526106753753
551,-1643.452699839202
552,-2956.9995714899155
553,-2058.7144954149435
554,-3324.9669599385725
555,-1681.2464075468347
556,-4605.389038256407
557,-1466.5932229267005
558,-2367.073491467979
559,-481.0303068737675
560,-345.23780690215773
561,-1723.8740598607346
562,-4822.621503347496
563,-2249.188216947601
564,-355.59637435924014
565,-507.90226098052335
566,-2575.6954966553694
567,-2702.2679003662965
568,-1854.8464021275593
569,-2626.205682143997
570,-714.5169261896674
571,-2217.181254927852
572,-1199.5107213845474
573,-2287.5856150120494
574,-1383.2560286362557
575,-1325.4781936970073
576,-1176.5646265073597
577,-826.43345808833
578,-3560.9171047385757
579,-1304.032015782959
580,-265.35592880541367
581,-1088.7762798303374
582,-3475.000091594588
583,-1884.6989483804189
584,-3122.2541239787097
585,-495.12183509013903
586,-807.104453668708
587,-2365.484904915976
588,-3079.9912741811136
589,-503.598665535572
590,-3863.988016263139
591,-435.0688047379835
592,-2516.327042791196
593,-1889.6903845639301
594,-2039.026268929294
595,-1900.78636416204
596,-3677.5334504236466
597,-482.8945441867776
598,-1490.8168875328267
599,-1026.586402555218
600,-2977.4697000935007
601,-868.9928236216089
602,-5460.080542076559
603,-340.3523694265664
604,-172.03506278977693
605,-1456.0353098046928
606,-1221.5095509691898
607,-2404.891600512528
608,-4398.2352798642405
609,-852.5933495648783
610,-615.3718134592673
611,-2660.4257637732544
612,-3123.7592879622493
613,-4561.506538851731
614,-3227.535589760373
615,-185.2573876376396
616,-1171.7112437306034
617,-3113.2498049908672
618,-4622.588491034816
619,-1079.871462970129
620,-1638.465335981848
621,-4412.636936544969
622,-4119.669445691302
623,-1013.2517182734255
624,-881.8882473677389
625,-3701.017579433775
626,-2488.0076452073286
627,-6546.067719921039
628,-3046.1977495782726
629,-566.0179489282502
630,-2664.0891198753347
631,-1401.8969430630912
632,-1552.6199956612431
633,-8233.28871912478
634,-7750.884858563852
635,-2167.662725488984
636,-16360.806777934284
637,-2731.726777727836
638,-2931.1241528669907
639,-2953.5742809085236
640,-4381.773553433821
641,-3248.574930932738
642,-7832.349316629389
643,-2247.0422661324997
644,-3434.7551859998157
645,-2990.915716281657
646,-2409.269600007325
647,-659.514360786012
648,-1306.59321180465
649,-1126.3415047873364
650,-3661.603477948517
651,-647.2817301142342
652,-1620.1937894152904
653,-3711.1066672760917
654,-1327.2933171053962
655,-1422.5306983421858
656,-2327.8833250035213
657,-2849.5614626871034
658,-2099.693845376367
659,-3362.6920154455825
660,-1073.6525370855945
661,-3607.82520421151
662,-1132.162531476251
663,-2459.831486139744
664,-292.3956266152494
665,-1391.7783226358615
666,-2314.9634357435316
667,-4785.448438186028
668,-10003.9382317526
669,-320.9158112277285
670,-1802.286514492957
671,-458.37129755038654
672,-3215.1323375222987
673,-1908.0287422129427
674,-1923.7486782027638
675,-4255.284067255324
676,-2820.211367733368
677,-2535.1043894096715
678,-1778.4503388849605
679,-1548.0246735779433
680,-1880.3041768535074
681,-2621.493453273811
682,-815.477392496965
683,-6699.242739794393
684,-229.38877502997636
685,-4963.5268906347055
686,-4616.080537010997
687,-1152.011539440538
688,-790.6108749843357
689,-994.1194539144003
690,-1926.791840195077
691,-2619.341511187975
692,-1561.8070645401667
693,-2431.910654943477
694,-844.1163855929896
695,-1469.914979307668
696,-818.6494238592128
697,-1254.478819973424
698,-2308.757765765379
699,-749.0191229014321
700,-4155.851252640955
701,-838.7551209558954
702,-583.2434042955888
703,-1910.562870397452
704,-1665.0652733242628
705,-12221.118238291649
706,-2420.1740393936707
707,-847.2249890047361
708,-3645.835334053268
709,-744.7273719625985
710,-4300.339104868288
711,-871.8784674012883
712,-6828.5210333869745
